"kolam_png_hash","artist_id","jathi_standard_all","size","entropy","entropy_exponentiated","total_gestures","n_unique_gestures","gesture_gini","density","age","duration_practice"
"ec9a2e8","ctr",10,5,1.3,3.66929666761924,21,5,0.523809523809524,0.84,35,15
"0cc6d7e","ctr",10,10,0.97,2.63794445935415,104,4,0.641025641025641,1.04,35,15
"9c59a4e","ctr",10,10,1.22,3.38718773362133,113,8,0.767383059418458,1.13,35,15
"78d3b0c","ctr",10,12,1.2,3.32011692273655,162,5,0.598765432098765,1.125,35,15
"886814f","ctr",10,16,0.85,2.33964685192599,408,4,0.702614379084967,1.59375,35,15
"bb2c230","ctr",10,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,35,15
"07c73b9","cze",12,5,0.74,2.09593551449436,32,3,0.625,1.28,37,17
"47dfc05","cze",12,5,1.6,4.95303242439511,29,7,0.471264367816092,1.16,37,17
"49eae31","cze",12,5,1.16,3.18993327611618,40,5,0.6,1.6,37,17
"526c115","cze",12,3,1.39,4.0148500529942,16,4,0,1.77777777777778,37,17
"72a2f93","cze",12,4,0.67,1.95423732063594,20,2,0.2,1.25,37,17
"7393cd9","cze",12,4,1.55,4.71147018259074,14,5,0.214285714285714,0.875,37,17
"79b4937","cze",12,3,1.46,4.30595952834521,18,6,0.511111111111111,2,37,17
"86df081","cze",12,7,0.69,1.99371553324308,88,3,0.681818181818182,1.79591836734694,37,17
"9c28ed4","cze",12,2,0,1,4,1,NA,1,37,17
"a61cd3d","cze",12,3,1.19,3.28708120738312,20,4,0.4,2.22222222222222,37,17
"d37b387","cze",12,3,0.87,2.38691085352428,24,3,0.5,2.66666666666667,37,17
"db824c9","cze",12,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,37,17
"ddb2d62","cze",12,5,0.79,2.20339642625594,72,3,0.611111111111111,2.88,37,17
"e8d5a62","cze",12,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,37,17
"14c401f","cze",12,9,1.13,3.09565650012471,117,5,0.61965811965812,1.44444444444444,37,17
"2d2f375","cze",12,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,37,17
"6ed96b4","cze",12,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,37,17
"76b3f84","cze",12,7,1.28,3.59663972556928,57,6,0.628070175438596,1.16326530612245,37,17
"c2f5d52","cze",12,9,0.74,2.09593551449436,116,4,0.724137931034483,1.4320987654321,37,17
"c415c93","cze",12,9,1.11,3.03435839443568,100,5,0.66,1.23456790123457,37,17
"11f973d","d3g",10,5,0.94,2.55998141832927,28,5,0.732142857142857,1.12,25,13
"206610b","d3g",10,5,1.15,3.15819290968977,48,4,0.5,1.92,25,13
"2b1a76b","d3g",10,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,25,13
"34a403a","d3g",10,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,25,13
"52e6e75","d3g",10,5,0.95,2.58570965931585,49,4,0.63265306122449,1.96,25,13
"5545b0b","d3g",10,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,25,13
"57d33a1","d3g",10,5,0.74,2.09593551449436,32,3,0.625,1.28,25,13
"74ea439","d3g",10,3,1.32,3.74342137726086,16,4,0.25,1.77777777777778,25,13
"8f63f79","d3g",10,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,25,13
"abe336b","d3g",10,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,25,13
"ff13a7a","d3g",10,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,25,13
"057d929","d3g",10,11,1.27,3.56085256235552,108,6,0.648148148148148,0.892561983471074,25,13
"35b4229","d3g",10,7,1.29,3.63278655575281,56,4,0.285714285714286,1.14285714285714,25,13
"2555713","ddc",12,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,24,12
"289efa7","ddc",12,6,1.33,3.78104338756878,56,5,0.5,1.55555555555556,24,12
"9238b80","ddc",12,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,24,12
"a52f286","ddc",12,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,24,12
"a5e3b87","ddc",12,9,1.13,3.09565650012471,92,4,0.507246376811594,1.1358024691358,24,12
"bf0ac93","ddc",12,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,24,12
"d31d96a","ddc",12,5,1.29,3.63278655575281,48,4,0.277777777777778,1.92,24,12
"f158ad2","ddc",12,6,0.82,2.27049983753241,64,4,0.708333333333333,1.77777777777778,24,12
"f1b9932","ddc",12,4,0.95,2.58570965931585,40,3,0.4,2.5,24,12
"3e42f76","ddc",12,9,1.85,6.35981952260183,81,8,0.410934744268078,1,24,12
"901018e","ddc",12,4,1.26,3.52542148736538,32,4,0.333333333333333,2,24,12
"c0a82b3","ddc",12,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,24,12
"c8511b8","ddc",12,9,1.66,5.2593108444469,81,7,0.448559670781893,1,24,12
"e602a01","ddc",12,5,1.64,5.15516951223468,44,6,0.363636363636364,1.76,24,12
"f7604d5","ddc",12,7,0.95,2.58570965931585,64,4,0.625,1.30612244897959,24,12
"09ca08d","dg0",15,5,1.18,3.25437420288967,52,4,0.435897435897436,2.08,27,15
"53b0a25","dg0",15,4,0.95,2.58570965931585,40,3,0.4,2.5,27,15
"61fd3ee","dg0",15,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,27,15
"684d09d","dg0",15,5,1.07,2.915379499977,57,4,0.497076023391813,2.28,27,15
"74f3073","dg0",15,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,27,15
"82c8486","dg0",15,5,1.36,3.89619330179521,25,5,0.44,1,27,15
"9cc143b","dg0",15,7,1.01,2.74560101501692,60,3,0.3,1.22448979591837,27,15
"ac03caa","dg0",15,5,1.09,2.97427407256307,52,4,0.538461538461538,2.08,27,15
"d05b0b6","dg0",15,5,1.04,2.82921701435156,52,3,0.269230769230769,2.08,27,15
"d563502","dg0",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,27,15
"60dd37d","dg0",15,5,1.24,3.45561346476268,48,4,0.388888888888889,1.92,27,15
"962745b","dg0",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,27,15
"d4ad525","dg0",15,7,1.27,3.56085256235552,51,5,0.519607843137255,1.04081632653061,27,15
"496c8c5","dg0",15,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,27,15
"ccc984f","dg0",15,8,1.22,3.38718773362133,70,6,0.668571428571429,1.09375,27,15
"e1d9815","dg0",15,8,1.22,3.38718773362133,62,4,0.397849462365591,0.96875,27,15
"f38617b","dg0",15,7,1.24,3.45561346476268,56,4,0.380952380952381,1.14285714285714,27,15
"03dce29","dhm",6,7,1.26,3.52542148736538,60,6,0.626666666666667,1.22448979591837,43,31
"2fd9900","dhm",6,10,1.43,4.17869919192325,118,7,0.615819209039548,1.18,43,31
"33796a3","dhm",6,7,1.27,3.56085256235552,56,4,0.285714285714286,1.14285714285714,43,31
"44d3826","dhm",6,4,1.22,3.38718773362133,38,5,0.578947368421053,2.375,43,31
"0bbceb4","dhm",6,5,1.32,3.74342137726086,49,5,0.469387755102041,1.96,43,31
"4abf7ed","dhm",6,5,1.27,3.56085256235552,49,5,0.551020408163265,1.96,43,31
"8a9fd11","dhm",6,5,0.81,2.24790798667647,38,4,0.736842105263158,1.52,43,31
"a85cc14","dhm",6,5,1.09,2.97427407256307,26,4,0.538461538461538,1.04,43,31
"e7bf57b","dhm",6,9,1,2.71828182845905,80,3,0.35,0.987654320987654,43,31
"36eeef5","dhm",6,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,43,31
"57b3ee3","dhm",6,13,1.1,3.00416602394643,208,4,0.538461538461538,1.23076923076923,43,31
"9cb0871","dhu",15,15,1.35,3.85742553069697,254,6,0.565354330708661,1.12888888888889,28,18
"780beea","dhu",15,7,1.14,3.12676836518616,65,5,0.6,1.3265306122449,28,18
"2696310","dhu",15,10,1.44,4.22069581699655,114,6,0.501754385964912,1.14,28,18
"40f793d","dhu",15,4,0.95,2.58570965931585,40,3,0.4,2.5,28,18
"befc561","dsg",12,12,1.2,3.32011692273655,220,6,0.687272727272727,1.52777777777778,38,28
"32267f9","dsg",12,11,1,2.71828182845905,177,5,0.717514124293785,1.46280991735537,38,28
"7fa4d85","dsg",12,11,1.65,5.20697982717985,128,7,0.489583333333333,1.05785123966942,38,28
"0dc062d","dsg",12,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,38,28
"15a0030","dsg",12,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,38,28
"d7e9bca","dsg",12,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,38,28
"ec28fa3","dsg",12,11,1.75,5.75460267600573,125,10,0.628444444444444,1.03305785123967,38,28
"28dabe7","e05",10,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,26,6
"3e38adb","e05",10,4,0.95,2.58570965931585,40,3,0.4,2.5,26,6
"64c7ebd","e05",10,4,0.67,1.95423732063594,20,2,0.2,1.25,26,6
"8646401","e05",10,5,0.61,1.84043139878164,80,3,0.75,3.2,26,6
"8e5ee70","e05",10,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,26,6
"eb337cd","e05",10,5,1.43,4.17869919192325,47,5,0.404255319148936,1.88,26,6
"0dc233a","e05",10,6,0.82,2.27049983753241,64,4,0.708333333333333,1.77777777777778,26,6
"8682759","e05",10,7,1.34,3.81904350536634,57,5,0.473684210526316,1.16326530612245,26,6
"869cbec","e05",10,4,1.15,3.15819290968977,28,4,0.428571428571429,1.75,26,6
"f4d855c","e05",10,9,0.45,1.56831218549017,128,3,0.84375,1.58024691358025,26,6
"f9ed424","e05",10,5,0.74,2.09593551449436,32,3,0.625,1.28,26,6
"2a712e5","e05",10,7,1.3,3.66929666761924,57,5,0.508771929824561,1.16326530612245,26,6
"bea9fbf","e05",10,4,1,2.71828182845905,28,3,0.285714285714286,1.75,26,6
"d7252c9","e05",10,5,1.15,3.15819290968977,28,4,0.428571428571429,1.12,26,6
"d988103","e05",10,9,1.07,2.915379499977,80,4,0.55,0.987654320987654,26,6
"01a2b01","e05",10,4,1.26,3.52542148736538,32,4,0.333333333333333,2,26,6
"0792ef7","e05",10,6,1.45,4.26311451516882,38,5,0.368421052631579,1.05555555555556,26,6
"20913ec","e05",10,4,1.15,3.15819290968977,28,4,0.428571428571429,1.75,26,6
"411a348","e05",10,5,1.19,3.28708120738312,26,4,0.435897435897436,1.04,26,6
"5456ba3","e05",10,11,1.22,3.38718773362133,112,4,0.404761904761905,0.925619834710744,26,6
"6d2b04e","e05",10,4,1.06,2.88637098926796,36,3,0.222222222222222,2.25,26,6
"73fa756","e05",10,4,1.05,2.85765111806316,20,3,0.2,1.25,26,6
"8001f1e","e05",10,4,0.72,2.05443321064389,48,3,0.666666666666667,3,26,6
"a1103a8","e05",10,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,26,6
"d14e772","e05",10,6,1.35,3.85742553069697,46,7,0.608695652173913,1.27777777777778,26,6
"e9ed97e","e05",10,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,26,6
"f39c099","e05",10,5,1.32,3.74342137726086,34,5,0.5,1.36,26,6
"35d170a","eax",6,5,1.35,3.85742553069697,28,6,0.542857142857143,1.12,29,19
"3eed70c","eax",6,5,1.23,3.42122953628967,38,4,0.403508771929825,1.52,29,19
"497ea0d","eax",6,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,29,19
"6469cde","eax",6,4,1.26,3.52542148736538,18,4,0.37037037037037,1.125,29,19
"7e9e0bf","eax",6,5,1.1,3.00416602394643,48,5,0.645833333333333,1.92,29,19
"8302b87","eax",6,5,1.45,4.26311451516882,25,6,0.52,1,29,19
"9197c9e","eax",6,5,1.51,4.52673079431425,25,8,0.611428571428571,1,29,19
"df53734","eax",6,7,1.41,4.09595540407118,72,6,0.555555555555556,1.46938775510204,29,19
"eea105e","eax",6,7,1.14,3.12676836518616,64,4,0.5,1.30612244897959,29,19
"fa8f68f","eax",6,3,1.39,4.0148500529942,16,4,0,1.77777777777778,29,19
"1bf06d3","eax",6,5,1.12,3.064854203293,68,4,0.490196078431373,2.72,29,19
"22bc8ea","eax",6,6,0.84,2.31636697678109,88,3,0.545454545454545,2.44444444444444,29,19
"3adf613","eax",6,7,1.33,3.78104338756878,52,4,0.230769230769231,1.06122448979592,29,19
"3eb0961","eax",6,9,1.2,3.32011692273655,88,5,0.590909090909091,1.08641975308642,29,19
"baf16a3","eax",6,5,0.89,2.43512965128987,48,3,0.5,1.92,29,19
"bb6b3fe","eax",6,6,1.08,2.94467955106552,50,4,0.52,1.38888888888889,29,19
"e15fc19","eax",6,7,1.22,3.38718773362133,56,5,0.571428571428571,1.14285714285714,29,19
"ed77c64","eax",6,7,1.27,3.56085256235552,56,4,0.285714285714286,1.14285714285714,29,19
"5e5d11e","eng",12,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,22,10
"c278690","eng",12,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,22,10
"585f9a6","eng",12,12,0.81,2.24790798667647,248,6,0.812903225806452,1.72222222222222,22,10
"73eae0d","eng",12,7,1.19,3.28708120738312,73,5,0.589041095890411,1.48979591836735,22,10
"7d9aad3","eng",12,7,1.04,2.82921701435156,64,5,0.65625,1.30612244897959,22,10
"8549faa","eng",12,7,1.28,3.59663972556928,57,6,0.628070175438596,1.16326530612245,22,10
"b61acb5","eng",12,7,1.74,5.69734342267199,49,7,0.387755102040816,1,22,10
"ea9a88f","eng",12,7,0.9,2.45960311115695,56,4,0.666666666666667,1.14285714285714,22,10
"ee08b49","eng",12,7,1.33,3.78104338756878,60,8,0.70952380952381,1.22448979591837,22,10
"f7ff3f7","eng",12,8,1,2.71828182845905,104,6,0.723076923076923,1.625,22,10
"205ac4d","eng",12,11,1.07,2.915379499977,144,4,0.555555555555556,1.1900826446281,22,10
"9560748","eng",12,5,1.17,3.2219926385285,48,5,0.625,1.92,22,10
"eac9899","eng",12,6,0.95,2.58570965931585,64,6,0.7375,1.77777777777778,22,10
"2a6cb7c","eng",12,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,22,10
"9218d5a","eng",12,7,1.24,3.45561346476268,44,4,0.393939393939394,0.897959183673469,22,10
"5828bbc","eng",12,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,22,10
"715d406","eng",12,5,0.88,2.41089970641721,56,4,0.69047619047619,2.24,22,10
"91af5a7","eng",12,13,1.23,3.42122953628967,60,6,0.653333333333333,0.355029585798817,22,10
"d72882d","eng",12,7,1.19,3.28708120738312,73,5,0.589041095890411,1.48979591836735,22,10
"e4b7f0a","eng",12,5,1.15,3.15819290968977,45,5,0.622222222222222,1.8,22,10
"fafafcf","eng",12,5,1.31,3.7061737122102,49,5,0.510204081632653,1.96,22,10
"396a7f4","ent",13,7,1.26,3.52542148736538,56,6,0.642857142857143,1.14285714285714,30,15
"474d5d3","ent",13,5,1.2,3.32011692273655,24,4,0.444444444444444,0.96,30,15
"7e26f13","ent",13,12,1.17,3.2219926385285,142,5,0.612676056338028,0.986111111111111,30,15
"cd984a6","ent",13,9,0.67,1.95423732063594,90,4,0.792592592592593,1.11111111111111,30,15
"eb4f7ad","ent",13,6,0.95,2.58570965931585,64,6,0.7375,1.77777777777778,30,15
"2d23bce","ent",13,5,1.52,4.57222519514216,26,6,0.446153846153846,1.04,30,15
"71ee54a","ent",13,11,1.26,3.52542148736538,149,6,0.656375838926174,1.23140495867769,30,15
"a174de6","ent",13,7,0.63,1.87761057926434,72,4,0.777777777777778,1.46938775510204,30,15
"a32295d","ent",13,9,1.81,6.11044743223061,81,8,0.45326278659612,1,30,15
"cb086bc","ent",13,7,1.24,3.45561346476268,64,5,0.5625,1.30612244897959,30,15
"cdd73a4","ent",13,10,1.17,3.2219926385285,134,6,0.647761194029851,1.34,30,15
"0f81751","ent",13,13,1.18,3.25437420288967,209,7,0.735247208931419,1.23668639053254,30,15
"366c085","ent",13,11,1.1,3.00416602394643,160,4,0.516666666666667,1.32231404958678,30,15
"b2db09d","ent",13,7,1.21,3.35348465254902,65,5,0.6,1.3265306122449,30,15
"f2ed106","ent",13,11,1.11,3.03435839443568,153,5,0.633986928104575,1.26446280991736,30,15
"079f7dc","esd",15,7,0.83,2.29331874026418,80,4,0.7,1.63265306122449,33,20
"103ee33","esd",15,5,1.2,3.32011692273655,24,4,0.444444444444444,0.96,33,20
"10dfd08","esd",15,3,1.24,3.45561346476268,24,4,0.333333333333333,2.66666666666667,33,20
"28fac16","esd",15,3,1.53,4.61817682229978,17,5,0.176470588235294,1.88888888888889,33,20
"36763a4","esd",15,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,33,20
"a771baf","esd",15,3,1.1,3.00416602394643,12,3,0,1.33333333333333,33,20
"dbbc01f","esd",15,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,33,20
"dff6b53","esd",15,4,0.67,1.95423732063594,20,2,0.2,1.25,33,20
"f0107f8","esd",15,4,0.95,2.58570965931585,40,3,0.4,2.5,33,20
"fffb016","esd",15,5,0.85,2.33964685192599,68,3,0.529411764705882,2.72,33,20
"0953e4a","esd",15,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,33,20
"f900f29","esd",15,7,1.04,2.82921701435156,49,4,0.578231292517007,1,33,20
"2e70a52","esd",15,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,33,20
"3744cce","esd",15,3,1.23,3.42122953628967,18,4,0.37037037037037,2,33,20
"414feda","esd",15,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,33,20
"73a12d5","esd",15,7,1.04,2.82921701435156,49,4,0.578231292517007,1,33,20
"83ef78f","esd",15,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,33,20
"b1cc895","esd",15,7,1.3,3.66929666761924,57,5,0.508771929824561,1.16326530612245,33,20
"ba4310f","esd",15,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,33,20
"d3d2e9c","esd",15,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,33,20
"3882b74","esd",15,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,33,20
"633807d","esd",15,5,1.33,3.78104338756878,40,4,0.2,1.6,33,20
"8d64b1d","esd",15,7,1.63,5.10387471853673,52,6,0.353846153846154,1.06122448979592,33,20
"b83e672","esd",15,5,0.89,2.43512965128987,68,4,0.666666666666667,2.72,33,20
"bbcd546","esd",15,6,1.33,3.78104338756878,56,5,0.5,1.55555555555556,33,20
"0291769","et8",15,2,1.1,3.00416602394643,6,3,0,1.5,60,50
"17a2fc1","et8",15,11,1.2,3.32011692273655,149,7,0.722595078299776,1.23140495867769,60,50
"556d4e0","et8",15,10,1.53,4.61817682229978,148,5,0.27027027027027,1.48,60,50
"6ad21bc","et8",15,5,0.93,2.53450917761785,26,3,0.461538461538462,1.04,60,50
"7f61edd","et8",15,7,1.37,3.93535069547047,56,5,0.428571428571429,1.14285714285714,60,50
"d39cbeb","et8",15,7,1.26,3.52542148736538,48,5,0.5625,0.979591836734694,60,50
"f70559f","et8",15,2,1.33,3.78104338756878,6,4,0.222222222222222,1.5,60,50
"0f2837d","et8",15,7,1.19,3.28708120738312,50,5,0.58,1.02040816326531,60,50
"50b0c5a","et8",15,9,1.07,2.915379499977,64,3,0.1875,0.790123456790123,60,50
"32596fe","eto",10,7,1.07,2.915379499977,80,4,0.516666666666667,1.63265306122449,38,18
"6d901ce","eto",10,7,1,2.71828182845905,102,5,0.705882352941177,2.08163265306122,38,18
"bdca873","eto",10,7,0.97,2.63794445935415,120,4,0.588888888888889,2.44897959183673,38,18
"d09eddc","eto",10,17,0.9,2.45960311115695,310,4,0.67741935483871,1.07266435986159,38,18
"e2e4243","eto",10,7,1.22,3.38718773362133,86,4,0.418604651162791,1.75510204081633,38,18
"f8fa9ee","eto",10,7,1.09,2.97427407256307,114,4,0.52046783625731,2.3265306122449,38,18
"fad481e","eto",10,7,1.23,3.42122953628967,68,4,0.401960784313726,1.38775510204082,38,18
"3d0b222","eto",10,8,1.3,3.66929666761924,128,5,0.50390625,2,38,18
"3d515d2","eto",10,6,1.6,4.95303242439511,38,6,0.347368421052632,1.05555555555556,38,18
"5fdc646","eto",10,6,0.6,1.82211880039051,50,3,0.76,1.38888888888889,38,18
"8782153","eto",10,9,0.87,2.38691085352428,208,3,0.528846153846154,2.5679012345679,38,18
"732721f","eto",10,11,0.9,2.45960311115695,184,4,0.666666666666667,1.52066115702479,38,18
"4d719d5","eto",10,11,1.05,2.85765111806316,148,6,0.743243243243243,1.22314049586777,38,18
"bd5380b","eto",10,7,0.95,2.58570965931585,79,6,0.777215189873418,1.61224489795918,38,18
"000dbd1","etp",10,7,0.91,2.48432253338482,76,3,0.447368421052632,1.55102040816327,22,9
"2ad3543","etp",10,9,1.03,2.80106583469908,148,4,0.603603603603604,1.82716049382716,22,9
"325ec63","etp",10,8,0.96,2.61169647342312,120,4,0.644444444444444,1.875,22,9
"3d0f167","etp",10,7,1.24,3.45561346476268,100,4,0.36,2.04081632653061,22,9
"948a4a6","etp",10,8,1.04,2.82921701435156,114,4,0.590643274853801,1.78125,22,9
"a556cfd","etp",10,5,1.04,2.82921701435156,44,3,0.272727272727273,1.76,22,9
"ac1c7db","etp",10,7,1.39,4.0148500529942,104,7,0.641025641025641,2.12244897959184,22,9
"ba01745","etp",10,5,1.01,2.74560101501692,46,3,0.326086956521739,1.84,22,9
"d869dcd","etp",10,7,1.32,3.74342137726086,69,5,0.478260869565217,1.40816326530612,22,9
"79fd4cd","etp",10,8,1.21,3.35348465254902,86,4,0.426356589147287,1.34375,22,9
"7e97f24","etp",10,8,1.2,3.32011692273655,86,4,0.426356589147287,1.34375,22,9
"96bd829","etp",10,8,1.29,3.63278655575281,92,5,0.521739130434783,1.4375,22,9
"dcda40e","etp",10,8,1.2,3.32011692273655,82,4,0.430894308943089,1.28125,22,9
"e9d512b","etp",10,16,0.91,2.48432253338482,150,4,0.671111111111111,0.5859375,22,9
"db5a8e0","etp",10,13,0.98,2.66445624192942,222,6,0.767567567567568,1.31360946745562,22,9
"297c450","etp",10,9,1.07,2.915379499977,122,4,0.551912568306011,1.50617283950617,22,9
"fa7057f","etp",10,8,0.98,2.66445624192942,156,4,0.61965811965812,2.4375,22,9
"2ff5cce","evx",11,7,1.4,4.05519996684467,57,6,0.564912280701754,1.16326530612245,32,22
"5857fb3","evx",11,7,1.63,5.10387471853673,61,8,0.583138173302108,1.24489795918367,32,22
"7711e40","evx",11,7,1.29,3.63278655575281,56,4,0.285714285714286,1.14285714285714,32,22
"866fa48","evx",11,9,1.64,5.15516951223468,88,7,0.439393939393939,1.08641975308642,32,22
"93b15e8","evx",11,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,32,22
"21d1eaf","evx",11,9,1.66,5.2593108444469,81,7,0.448559670781893,1,32,22
"81dfb4a","evx",11,7,1.19,3.28708120738312,57,5,0.614035087719298,1.16326530612245,32,22
"a2ebaaf","evx",11,5,1.62,5.05309031656387,47,9,0.617021276595745,1.88,32,22
"07e3221","evx",11,6,1.45,4.26311451516882,38,5,0.368421052631579,1.05555555555556,32,22
"27af886","evx",11,4,1.28,3.59663972556928,14,4,0.333333333333333,0.875,32,22
"2e618f0","evx",11,11,1.67,5.31216779718117,109,9,0.600917431192661,0.900826446280992,32,22
"304c9e5","evx",11,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,32,22
"5e13be1","evx",11,6,1.13,3.09565650012471,46,4,0.463768115942029,1.27777777777778,32,22
"932dfd8","evx",11,4,0.85,2.33964685192599,18,3,0.555555555555556,1.125,32,22
"a85e3e3","evx",11,5,1.7,5.4739473917272,24,7,0.388888888888889,0.96,32,22
"ab06f55","evx",11,4,1.21,3.35348465254902,16,4,0.416666666666667,1,32,22
"b177e71","evx",11,7,1.13,3.09565650012471,52,4,0.487179487179487,1.06122448979592,32,22
"c86b80c","evx",11,5,1.46,4.30595952834521,21,5,0.333333333333333,0.84,32,22
"ebca6a9","evx",11,5,0.99,2.69123447234926,41,4,0.626016260162602,1.64,32,22
"ed7d7f3","evx",11,7,1.27,3.56085256235552,49,5,0.551020408163265,1,32,22
"1a60c63","evx",11,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,32,22
"2998ed7","evx",11,5,1.01,2.74560101501692,24,3,0.333333333333333,0.96,32,22
"31c734e","evx",11,3,1.04,2.82921701435156,16,3,0.25,1.77777777777778,32,22
"36b4a4f","evx",11,7,1.3,3.66929666761924,57,5,0.508771929824561,1.16326530612245,32,22
"37e9aa8","evx",11,4,1.35,3.85742553069697,28,4,0.142857142857143,1.75,32,22
"3afa3ab","evx",11,5,1.02,2.7731947639643,60,4,0.6,2.4,32,22
"3be2a80","evx",11,3,1.2,3.32011692273655,17,4,0.411764705882353,1.88888888888889,32,22
"50a0397","evx",11,3,0.97,2.63794445935415,16,3,0.375,1.77777777777778,32,22
"58175ba","evx",11,5,1.36,3.89619330179521,25,5,0.44,1,32,22
"5fecffa","evx",11,5,1.25,3.49034295746184,28,5,0.535714285714286,1.12,32,22
"aba50ff","evx",11,5,0.74,2.09593551449436,32,3,0.625,1.28,32,22
"df7d71a","evx",11,3,1.23,3.42122953628967,18,4,0.37037037037037,2,32,22
"0956e14","evx",11,7,1.2,3.32011692273655,48,4,0.444444444444444,0.979591836734694,32,22
"26392a5","evx",11,7,1.03,2.80106583469908,40,3,0.3,0.816326530612245,32,22
"3c148bc","evx",11,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,32,22
"5b7cf4a","evx",11,5,1.1,3.00416602394643,56,4,0.476190476190476,2.24,32,22
